,SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
657976,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"63,900",
10149540,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,776,800",
3995112,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,29.1,
12520678,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,27.8,
3289038,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"143,000",
9755424,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"147,000",
4442807,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"147,000",
17989418,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,718,000",
8015989,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,26,
11504533,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,25.3,
17358304,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,500,
4734157,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,500,
14331811,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,500,
14676227,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"17,500",
12049379,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,35,
15237688,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,35,
12586652,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"142,500",
6207208,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"146,500",
9292798,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"146,500",
1573250,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"3,700,500",
4198694,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,26,
15629491,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,25.3,
16670245,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"86,200",
15040518,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"87,700",
8772407,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"87,700",
16866654,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"2,039,000",
3461333,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,23.7,
13376109,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,23.2,
14662807,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"56,300",
13485538,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"58,800",
14385806,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"58,800",
15401914,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,661,500",
16847434,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,29.5,
12364996,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,28.3,
8097565,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"9,800",
6321616,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,000",
14465662,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, DURUM - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,000",
17538099,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"221,000",
11260307,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,22.6,
17302743,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / NET PLANTED ACRE,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / NET PLANTED ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,22.1,
1591530,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"9,800",
17324815,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,000",
18326521,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,"AREA PLANTED, NET",ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED, NET",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"10,000",
8427614,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1982,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"221,000",
